origin_id,destination_id,train_plan_train_number,train_plan_train_name,train_plan_duration,train_plan_cost,train_plan_origin_station,train_plan_destination_station,origin_type,destination_type
B0FFJANJXQ,B000A83C36,101001611949,G1100(盐城-北京南),226.0,350.0,青岛西,北京南,火车站,火车站
B0FFJANJXQ,B000A833V8,101001611949,G1100(盐城-北京南),226.0,350.0,青岛西,北京南,火车站,火车站
B0FFF6PXF2,B0200172JB,101001620025,D2905(青岛北-上海),275.0,299.0,青岛北,苏州,火车站,火车站
B0FFF6PXF2,B020015V08,101001620025,D2905(青岛北-上海),275.0,299.0,青岛北,苏州,火车站,火车站
B0FFF6PXF2,B0G1RA0HZI,101010474409,D2145(青岛北-温州南),339.0,351.0,青岛北,苏州南,火车站,火车站
B0FFF6PXF2,B02000K28P,101001620025,D2905(青岛北-上海),275.0,299.0,青岛北,苏州,火车站,火车站
B0214082PH,B0200172JB,101003809496,D2916(青岛-上海虹桥),323.0,295.0,青岛,苏州,火车站,火车站
B0214082PH,B020015V08,101003809496,D2916(青岛-上海虹桥),323.0,295.0,青岛,苏州,火车站,火车站
B0214082PH,B0G1RA0HZI,101010474409,D2145(青岛北-温州南),339.0,351.0,青岛北,苏州南,火车站,火车站
B0214082PH,B02000K28P,101003809496,D2916(青岛-上海虹桥),323.0,295.0,青岛,苏州,火车站,火车站
B0FFJANJXQ,B0200172JB,101013086012,D2921(淄博北-上海),259.0,254.0,青岛西,苏州,火车站,火车站
B0FFJANJXQ,B020015V08,101013086012,D2921(淄博北-上海),259.0,254.0,青岛西,苏州,火车站,火车站
B0FFJANJXQ,B0G1RA0HZI,101013086012,D2921(淄博北-上海),267.0,258.0,青岛西,苏州园区,火车站,火车站
B0FFJANJXQ,B02000K28P,101013086012,D2921(淄博北-上海),267.0,258.0,青岛西,苏州园区,火车站,火车站
B0FFF6PXF2,B001B0IZUF,101013086253,G1553(青岛-广州南),461.0,490.0,青岛北,武汉,火车站,火车站
B0FFF6PXF2,B0G10CFS2G,101013086253,G1553(青岛-广州南),461.0,490.0,青岛北,武汉,火车站,火车站
B0214082PH,B001B0IZUF,101013086277,G1552(青岛-广州南),482.0,496.0,青岛,武汉,火车站,火车站
B0214082PH,B0G10CFS2G,101013086277,G1552(青岛-广州南),482.0,496.0,青岛,武汉,火车站,火车站
B0FFJANJXQ,B001B0IZUF,101013086253,G1553(青岛-广州南),423.0,463.0,青岛西,武汉,火车站,火车站
B0FFJANJXQ,B0G10CFS2G,101013086253,G1553(青岛-广州南),423.0,463.0,青岛西,武汉,火车站,火车站
B0FFF6PXF2,B025004DVF,101013085210,G244(青岛-厦门),723.0,931.5,青岛,厦门北,火车站,火车站
B0FFF6PXF2,B0250043J1,101013085210,G244(青岛-厦门),747.0,940.5,青岛,厦门,火车站,火车站
B0214082PH,B025004DVF,101013085210,G244(青岛-厦门),723.0,931.5,青岛,厦门北,火车站,火车站
B0214082PH,B0250043J1,101013085210,G244(青岛-厦门),747.0,940.5,青岛,厦门,火车站,火车站
B0FFJANJXQ,B025004DVF,101013085210,G244(青岛-厦门),723.0,931.5,青岛,厦门北,火车站,火车站
B0FFJANJXQ,B0250043J1,101013085210,G244(青岛-厦门),747.0,940.5,青岛,厦门,火车站,火车站
B0FFF6PXF2,B001C80DL2,101013086536,G1833(青岛北-重庆西),644.0,836.5,青岛北,成都东,火车站,火车站
B0FFF6PXF2,B001C953EF,101013086536,G1833(青岛北-重庆西),644.0,836.5,青岛北,成都东,火车站,火车站
B0FFF6PXF2,B001C8WIJI,101013086536,G1833(青岛北-重庆西),644.0,836.5,青岛北,成都东,火车站,火车站
B0214082PH,B001C80DL2,101010224915,G1838(青岛-重庆西),690.0,841.0,青岛,成都东,火车站,火车站
B0214082PH,B001C953EF,101010224915,G1838(青岛-重庆西),690.0,841.0,青岛,成都东,火车站,火车站
B0214082PH,B001C8WIJI,101010224915,G1838(青岛-重庆西),690.0,841.0,青岛,成都东,火车站,火车站
B0FFJANJXQ,B001C80DL2,101010224912,G1835(青岛-重庆西),634.0,807.0,青岛西,成都东,火车站,火车站
B0FFJANJXQ,B001C953EF,101010224912,G1835(青岛-重庆西),634.0,807.0,青岛西,成都东,火车站,火车站
B0FFJANJXQ,B001C8WIJI,101010224912,G1835(青岛-重庆西),634.0,807.0,青岛西,成都东,火车站,火车站
B0FFF6PXF2,B02F38IPWZ,101004976967,T396(青岛北-深圳),1647.0,263.5,青岛北,深圳,火车站,火车站
B0FFF6PXF2,B02F38MIAX,101004976967,T396(青岛北-深圳),1647.0,263.5,青岛北,深圳,火车站,火车站
B0FFF6PXF2,B02F30A89U,101004976967,T396(青岛北-深圳),1647.0,263.5,青岛北,深圳,火车站,火车站
B0FFF6PXF2,B0FFFDSOEQ,101004976967,T396(青岛北-深圳),1647.0,263.5,青岛北,深圳,火车站,火车站
B0214082PH,B02F38IPWZ,101004976967,T396(青岛北-深圳),1647.0,263.5,青岛北,深圳,火车站,火车站
B0214082PH,B02F38MIAX,101004976967,T396(青岛北-深圳),1647.0,263.5,青岛北,深圳,火车站,火车站
B0214082PH,B02F30A89U,101004976967,T396(青岛北-深圳),1647.0,263.5,青岛北,深圳,火车站,火车站
B0214082PH,B0FFFDSOEQ,101004976967,T396(青岛北-深圳),1647.0,263.5,青岛北,深圳,火车站,火车站
B0FFJANJXQ,B02F38IPWZ,101014635538,G4073(南昌西-深圳北),205.0,483.0,南昌西,深圳北,火车站,火车站
B0FFJANJXQ,B02F38MIAX,101004976967,T396(青岛北-深圳),1647.0,263.5,青岛北,深圳,火车站,火车站
B0FFJANJXQ,B02F30A89U,101004976967,T396(青岛北-深圳),1647.0,263.5,青岛北,深圳,火车站,火车站
B0FFJANJXQ,B0FFFDSOEQ,101004976967,T396(青岛北-深圳),1647.0,263.5,青岛北,深圳,火车站,火车站
B0FFF6PXF2,B03830MO5H,101013086564,K457(安阳-三亚),1585.0,821.0,岳阳,三亚,火车站,火车站
B0214082PH,B03830MO5H,101013086564,K457(安阳-三亚),1585.0,821.0,岳阳,三亚,火车站,火车站
B0FFJANJXQ,B03830MO5H,101013086564,K457(安阳-三亚),1728.0,571.0,武昌,三亚,火车站,火车站
B0FFF6PXF2,B00190YPLY,101013085652,D2895(青岛北-安庆),265.0,266.0,青岛北,南京南,火车站,火车站
B0FFF6PXF2,B001905HYA,101013085652,D2895(青岛北-安庆),265.0,266.0,青岛北,南京南,火车站,火车站
B0214082PH,B00190YPLY,101013086277,G1552(青岛-广州南),300.0,294.0,青岛,南京南,火车站,火车站
B0214082PH,B001905HYA,101013086277,G1552(青岛-广州南),300.0,294.0,青岛,南京南,火车站,火车站
B0FFJANJXQ,B00190YPLY,101007303881,D2865(青岛北-南京南),249.0,250.0,青岛西,南京南,火车站,火车站
B0FFJANJXQ,B001905HYA,101007303881,D2865(青岛北-南京南),249.0,250.0,青岛西,南京南,火车站,火车站
B0FFF6PXF2,B0FFKDI9UX,101010474409,D2145(青岛北-温州南),389.0,418.0,青岛北,杭州西,火车站,火车站
B0FFF6PXF2,B023B08WDR,101010225374,D2125(青岛-宁波),379.0,373.0,青岛北,杭州东,火车站,火车站
B0FFF6PXF2,B023B07ERI,101010225374,D2125(青岛-宁波),379.0,373.0,青岛北,杭州东,火车站,火车站
B0FFF6PXF2,B0FFFYUWRA,101010225374,D2125(青岛-宁波),379.0,373.0,青岛北,杭州东,火车站,火车站
B0214082PH,B0FFKDI9UX,101010474409,D2145(青岛北-温州南),389.0,418.0,青岛北,杭州西,火车站,火车站
B0214082PH,B023B08WDR,101010225375,D2128(青岛-宁波),401.0,379.0,青岛,杭州东,火车站,火车站
B0214082PH,B023B07ERI,101010225375,D2128(青岛-宁波),401.0,379.0,青岛,杭州东,火车站,火车站
B0214082PH,B0FFFYUWRA,101010225375,D2128(青岛-宁波),401.0,379.0,青岛,杭州东,火车站,火车站
B0FFJANJXQ,B0FFKDI9UX,101010473016,G237(青岛北-杭州西),373.0,394.0,青岛西,杭州西,火车站,火车站
B0FFJANJXQ,B023B08WDR,101010473016,G237(青岛北-杭州西),373.0,394.0,青岛西,杭州西,火车站,火车站
B0FFJANJXQ,B023B07ERI,101010473016,G237(青岛北-杭州西),373.0,394.0,青岛西,杭州西,火车站,火车站
B0FFJANJXQ,B0FFFYUWRA,101010473016,G237(青岛北-杭州西),373.0,394.0,青岛西,杭州西,火车站,火车站
B0FFF6PXF2,B0FFFR0KU5,101013085375,G371(北京西-贵阳北),531.0,667.0,郑州东,贵阳北,火车站,火车站
B0FFF6PXF2,B0FFFGNW0R,101013085375,G371(北京西-贵阳北),531.0,667.0,郑州东,贵阳北,火车站,火车站
B0FFF6PXF2,B035301F2G,101013085375,G371(北京西-贵阳北),531.0,667.0,郑州东,贵阳北,火车站,火车站
B0214082PH,B0FFFR0KU5,101013085731,G1326(青岛-贵阳北),820.0,1036.5,青岛,贵阳北,火车站,火车站
B0214082PH,B0FFFGNW0R,101013085731,G1326(青岛-贵阳北),820.0,1036.5,青岛,贵阳北,火车站,火车站
B0214082PH,B035301F2G,101013085731,G1326(青岛-贵阳北),820.0,1036.5,青岛,贵阳北,火车站,火车站
B0FFJANJXQ,B0FFFR0KU5,101013085371,G357(上海虹桥-贵阳北),439.0,782.5,上海虹桥,贵阳北,火车站,火车站
B0FFJANJXQ,B0FFFGNW0R,101013085371,G357(上海虹桥-贵阳北),439.0,782.5,上海虹桥,贵阳北,火车站,火车站
B0FFJANJXQ,B035301F2G,101013085371,G357(上海虹桥-贵阳北),439.0,782.5,上海虹桥,贵阳北,火车站,火车站
B0FFF6PXF2,B0FFG05MUM,101013085755,G1323(青岛-贵阳北),655.0,891.5,青岛北,重庆西,火车站,火车站
B0FFF6PXF2,B001781ZYX,101013085755,G1323(青岛-贵阳北),626.0,879.5,青岛北,重庆北,火车站,火车站
B0FFF6PXF2,B0FFI60WX5,101013085755,G1323(青岛-贵阳北),626.0,879.5,青岛北,重庆北,火车站,火车站
B0214082PH,B0FFG05MUM,101013085731,G1326(青岛-贵阳北),675.0,897.5,青岛,重庆西,火车站,火车站
B0214082PH,B001781ZYX,101013085731,G1326(青岛-贵阳北),646.0,885.5,青岛,重庆北,火车站,火车站
B0214082PH,B0FFI60WX5,101013085731,G1326(青岛-贵阳北),646.0,885.5,青岛,重庆北,火车站,火车站
B0FFJANJXQ,B0FFG05MUM,101013084169,G3227(烟台-重庆北),695.0,837.5,青岛西,重庆北,火车站,火车站
B0FFJANJXQ,B001781ZYX,101013084169,G3227(烟台-重庆北),695.0,837.5,青岛西,重庆北,火车站,火车站
B0FFJANJXQ,B0FFI60WX5,101013084169,G3227(烟台-重庆北),695.0,837.5,青岛西,重庆北,火车站,火车站
B0FFF6PXF2,B0KD9R7XRY,101010451991,,294.0,297.0,青岛北,上海虹桥,火车站,火车站
B0FFF6PXF2,B00155MPRL,101010451991,,294.0,297.0,青岛北,上海虹桥,火车站,火车站
B0FFF6PXF2,B00155KSDE,101001620025,D2905(青岛北-上海),311.0,330.0,青岛北,上海,火车站,火车站
B0FFF6PXF2,B00155DNI5,101010451991,,294.0,297.0,青岛北,上海虹桥,火车站,火车站
B0214082PH,B0KD9R7XRY,101010301121,D2164(青岛-上海虹桥),319.0,308.0,青岛,上海虹桥,火车站,火车站
B0214082PH,B00155MPRL,101010301121,D2164(青岛-上海虹桥),319.0,308.0,青岛,上海虹桥,火车站,火车站
B0214082PH,B00155KSDE,101001620025,D2905(青岛北-上海),311.0,330.0,青岛北,上海,火车站,火车站
B0214082PH,B00155DNI5,101010301121,D2164(青岛-上海虹桥),319.0,308.0,青岛,上海虹桥,火车站,火车站
B0FFJANJXQ,B0KD9R7XRY,101010451991,,257.0,278.0,青岛西,上海虹桥,火车站,火车站
B0FFJANJXQ,B00155MPRL,101010451991,,257.0,278.0,青岛西,上海虹桥,火车站,火车站
B0FFJANJXQ,B00155KSDE,101013086012,D2921(淄博北-上海),303.0,285.0,青岛西,上海,火车站,火车站
B0FFJANJXQ,B00155DNI5,101010451991,,257.0,278.0,青岛西,上海虹桥,火车站,火车站
B017B02U7H,B0FFLHQPEP,101007269217,G816(兰州西-广州南),347.0,763.5,洛阳龙门,广州南,火车站,火车站
B017B02U7H,B00140VAP3,101007269217,G816(兰州西-广州南),347.0,763.5,洛阳龙门,广州南,火车站,火车站
B017B02U7H,B00140TY64,101007269217,G816(兰州西-广州南),347.0,763.5,洛阳龙门,广州南,火车站,火车站
B017B02U7H,B00140UERW,101013086433,G836(西安北-广州南),468.0,682.0,洛阳龙门,广州北,火车站,火车站
B017B02U7H,B00140WEW0,101007269217,G816(兰州西-广州南),347.0,763.5,洛阳龙门,广州南,火车站,火车站
B017B011IO,B0FFLHQPEP,101007269217,G816(兰州西-广州南),347.0,763.5,洛阳龙门,广州南,火车站,火车站
B017B011IO,B00140VAP3,101007269217,G816(兰州西-广州南),347.0,763.5,洛阳龙门,广州南,火车站,火车站
B017B011IO,B00140TY64,101007269217,G816(兰州西-广州南),347.0,763.5,洛阳龙门,广州南,火车站,火车站
B017B011IO,B00140UERW,101013086433,G836(西安北-广州南),468.0,682.0,洛阳龙门,广州北,火车站,火车站
B017B011IO,B00140WEW0,101007269217,G816(兰州西-广州南),347.0,763.5,洛阳龙门,广州南,火车站,火车站
B017B02U7H,B0FFF6PXF2,101013100294,G1834(重庆西-青岛北),271.0,405.0,洛阳龙门,青岛北,火车站,火车站
B017B02U7H,B0214082PH,101004994175,G2052(西安北-青岛),275.0,453.5,洛阳龙门,青岛,火车站,火车站
B017B02U7H,B0FFJANJXQ,101013100294,G1834(重庆西-青岛北),232.0,377.0,洛阳龙门,青岛西,火车站,火车站
B017B011IO,B0FFF6PXF2,101013100294,G1834(重庆西-青岛北),271.0,405.0,洛阳龙门,青岛北,火车站,火车站
B017B011IO,B0214082PH,101004994175,G2052(西安北-青岛),275.0,453.5,洛阳龙门,青岛,火车站,火车站
B017B011IO,B0FFJANJXQ,101013100294,G1834(重庆西-青岛北),232.0,377.0,洛阳龙门,青岛西,火车站,火车站
B017B02U7H,B0H6XMWL0S,101004977912,G562(三门峡南-北京丰台),233.0,365.0,洛阳龙门,北京丰台,火车站,火车站
B017B02U7H,B000A83M61,101001615729,G652(西安北-北京西),228.0,368.0,洛阳龙门,北京西,火车站,火车站
B017B02U7H,B000A9S5OF,101001615729,G652(西安北-北京西),228.0,368.0,洛阳龙门,北京西,火车站,火车站
B017B02U7H,B000A83AJN,101001615729,G652(西安北-北京西),228.0,368.0,洛阳龙门,北京西,火车站,火车站
B017B02U7H,B000A83C36,101001615729,G652(西安北-北京西),228.0,368.0,洛阳龙门,北京西,火车站,火车站
B017B02U7H,B000A833V8,101001615729,G652(西安北-北京西),228.0,368.0,洛阳龙门,北京西,火车站,火车站
B017B011IO,B0H6XMWL0S,101004975965,Z152(西宁-北京西),457.0,184.0,洛阳,北京西,火车站,火车站
B017B011IO,B000A83M61,101004975965,Z152(西宁-北京西),457.0,184.0,洛阳,北京西,火车站,火车站
B017B011IO,B000A9S5OF,101004975965,Z152(西宁-北京西),457.0,184.0,洛阳,北京西,火车站,火车站
B017B011IO,B000A83AJN,101004975965,Z152(西宁-北京西),457.0,184.0,洛阳,北京西,火车站,火车站
B017B011IO,B000A83C36,101004975965,Z152(西宁-北京西),457.0,184.0,洛阳,北京西,火车站,火车站
B017B011IO,B000A833V8,101004975965,Z152(西宁-北京西),457.0,184.0,洛阳,北京西,火车站,火车站
B017B02U7H,B0200172JB,101004976560,Z42(乌鲁木齐-上海),550.0,135.5,洛阳,苏州,火车站,火车站
B017B02U7H,B020015V08,101007270304,G1914(西安北-上海虹桥),303.0,479.0,洛阳龙门,苏州北,火车站,火车站
B017B02U7H,B0G1RA0HZI,101004976560,Z42(乌鲁木齐-上海),550.0,135.5,洛阳,苏州,火车站,火车站
B017B02U7H,B02000K28P,101004976560,Z42(乌鲁木齐-上海),550.0,135.5,洛阳,苏州,火车站,火车站
B017B011IO,B0200172JB,101004976560,Z42(乌鲁木齐-上海),550.0,135.5,洛阳,苏州,火车站,火车站
B017B011IO,B020015V08,101004976560,Z42(乌鲁木齐-上海),550.0,135.5,洛阳,苏州,火车站,火车站
B017B011IO,B0G1RA0HZI,101004976560,Z42(乌鲁木齐-上海),550.0,135.5,洛阳,苏州,火车站,火车站
B017B011IO,B02000K28P,101004976560,Z42(乌鲁木齐-上海),550.0,135.5,洛阳,苏州,火车站,火车站
B017B02U7H,B001B0IZUF,101007269217,G816(兰州西-广州南),142.0,325.0,洛阳龙门,武汉,火车站,火车站
B017B02U7H,B0G10CFS2G,101007269217,G816(兰州西-广州南),142.0,325.0,洛阳龙门,武汉,火车站,火车站
B017B011IO,B001B0IZUF,101007269217,G816(兰州西-广州南),142.0,325.0,洛阳龙门,武汉,火车站,火车站
B017B011IO,B0G10CFS2G,101013039368,Z136(乌鲁木齐-广州白云),381.0,164.0,洛阳,武昌,火车站,火车站
B017B02U7H,B025004DVF,101010224067,G2298(西安北-厦门北),654.0,762.5,洛阳龙门,厦门北,火车站,火车站
B017B02U7H,B0250043J1,101010224067,G2298(西安北-厦门北),654.0,762.5,洛阳龙门,厦门北,火车站,火车站
B017B011IO,B025004DVF,101013167294,Z128(兰州-厦门北),1017.0,198.0,洛阳,厦门北,火车站,火车站
B017B011IO,B0250043J1,101013167294,Z128(兰州-厦门北),1017.0,198.0,洛阳,厦门北,火车站,火车站
B017B02U7H,B001C80DL2,101001623368,G87(北京西-成都东),270.0,437.5,洛阳龙门,成都东,火车站,火车站
B017B02U7H,B001C953EF,101001623368,G87(北京西-成都东),270.0,437.5,洛阳龙门,成都东,火车站,火车站
B017B02U7H,B001C8WIJI,101001623368,G87(北京西-成都东),270.0,437.5,洛阳龙门,成都东,火车站,火车站
B017B011IO,B001C80DL2,101001623368,G87(北京西-成都东),270.0,437.5,洛阳龙门,成都东,火车站,火车站
B017B011IO,B001C953EF,101001623368,G87(北京西-成都东),270.0,437.5,洛阳龙门,成都东,火车站,火车站
B017B011IO,B001C8WIJI,101001623368,G87(北京西-成都东),270.0,437.5,洛阳龙门,成都东,火车站,火车站
B017B02U7H,B02F38IPWZ,101005058707,K240(太原-深圳东),1436.0,206.0,洛阳,深圳东,火车站,火车站
B017B02U7H,B02F38MIAX,101005058707,K240(太原-深圳东),1436.0,206.0,洛阳,深圳东,火车站,火车站
B017B02U7H,B02F30A89U,101007268122,K1350(西安-深圳),1428.0,375.0,洛阳,深圳,火车站,火车站
B017B02U7H,B0FFFDSOEQ,101005058707,K240(太原-深圳东),1436.0,206.0,洛阳,深圳东,火车站,火车站
B017B011IO,B02F38IPWZ,101005058707,K240(太原-深圳东),1436.0,206.0,洛阳,深圳东,火车站,火车站
B017B011IO,B02F38MIAX,101005058707,K240(太原-深圳东),1436.0,206.0,洛阳,深圳东,火车站,火车站
B017B011IO,B02F30A89U,101007268122,K1350(西安-深圳),1428.0,375.0,洛阳,深圳,火车站,火车站
B017B011IO,B0FFFDSOEQ,101005058707,K240(太原-深圳东),1436.0,206.0,洛阳,深圳东,火车站,火车站
B017B02U7H,B03830MO5H,101007361367,Z501(北京西-三亚),1142.0,429.5,韶关东,三亚,火车站,火车站
B017B011IO,B03830MO5H,101007361367,Z501(北京西-三亚),1142.0,429.5,韶关东,三亚,火车站,火车站
B017B02U7H,B00190YPLY,101012245697,G4240(洛阳龙门-上海虹桥),211.0,389.0,洛阳龙门,南京南,火车站,火车站
B017B02U7H,B001905HYA,101004976560,Z42(乌鲁木齐-上海),437.0,112.0,洛阳,南京,火车站,火车站
B017B011IO,B00190YPLY,101004976560,Z42(乌鲁木齐-上海),437.0,112.0,洛阳,南京,火车站,火车站
B017B011IO,B001905HYA,101004976560,Z42(乌鲁木齐-上海),437.0,112.0,洛阳,南京,火车站,火车站
B017B02U7H,B0FFKDI9UX,101013084344,G3198(西安北-杭州西),366.0,545.5,洛阳龙门,杭州西,火车站,火车站
B017B02U7H,B023B08WDR,101003731953,G3116(洛阳龙门-杭州东),379.0,523.5,洛阳龙门,杭州东,火车站,火车站
B017B02U7H,B023B07ERI,101003731953,G3116(洛阳龙门-杭州东),379.0,523.5,洛阳龙门,杭州东,火车站,火车站
B017B02U7H,B0FFFYUWRA,101003731953,G3116(洛阳龙门-杭州东),379.0,523.5,洛阳龙门,杭州东,火车站,火车站
B017B011IO,B0FFKDI9UX,101013084344,G3198(西安北-杭州西),366.0,545.5,洛阳龙门,杭州西,火车站,火车站
B017B011IO,B023B08WDR,101003731953,G3116(洛阳龙门-杭州东),379.0,523.5,洛阳龙门,杭州东,火车站,火车站
B017B011IO,B023B07ERI,101003731953,G3116(洛阳龙门-杭州东),379.0,523.5,洛阳龙门,杭州东,火车站,火车站
